CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
8487,238.962984,1.0,2402.64,537.21,1865.43,0.0,1.0,1.0,1.0,0.0,0,48,8500.0,2022.102581,182.612129,1.0,12
8491,199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0,42,7500.0,1480.652512,187.544352,0.916667,12
8493,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0,32,2500.0,153.124113,143.416453,0.083333,12
8499,77.684147,1.0,431.28,0.0,431.28,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,342.768161,108.523334,0.333333,8
8503,451.905949,1.0,4468.71,3870.15,598.56,0.0,1.0,1.0,0.416667,0.0,0,53,4000.0,4009.961094,184.31048,1.0,12
8511,946.059539,1.0,10915.37,9323.71,1591.66,0.0,1.0,1.0,1.0,0.0,0,93,5000.0,12612.66824,263.274743,1.0,12
8517,72.087172,1.0,607.36,607.36,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,554.770836,192.60691,1.0,12
8529,91.639086,1.0,315.2,147.8,167.4,0.0,1.0,0.333333,0.833333,0.0,0,8,1000.0,231.274641,86.344733,0.25,6
8531,96.699394,0.545455,1475.23,1475.23,0.0,0.0,1.0,1.0,0.0,0.0,0,14,4000.0,1595.023315,34.819015,0.0,12
8537,74.195316,1.0,796.56,0.0,796.56,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,772.022619,176.637343,0.5,12
8559,341.456099,1.0,2091.44,1242.9,848.54,0.0,1.0,0.5,1.0,0.0,0,38,3000.0,2252.250986,179.459441,0.083333,12
8567,212.84035,1.0,1944.48,864.38,1080.1,0.0,1.0,0.666667,1.0,0.0,0,36,6000.0,1780.988408,182.31869,0.416667,12
8571,2425.836071,1.0,3502.99,2968.85,534.14,0.0,1.0,0.833333,0.416667,0.0,0,74,7000.0,3871.983102,587.744916,0.0,12
8573,1773.323689,1.0,1423.71,1423.71,0.0,0.0,1.0,1.0,0.0,0.0,0,17,5000.0,1410.310559,423.078833,0.0,12
8581,427.186194,1.0,3305.33,419.22,2886.11,0.0,1.0,0.166667,1.0,0.0,0,42,5000.0,3312.414274,220.475303,0.083333,12
8583,266.142747,1.0,2109.17,1384.31,724.86,0.0,1.0,1.0,1.0,0.0,0,40,7000.0,2003.273695,176.453648,1.0,12
8587,595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.58958,219.062841,1.0,12
8595,627.260806,1.0,7091.01,6402.63,688.38,0.0,1.0,1.0,1.0,0.0,0,64,13500.0,6354.314328,198.065894,1.0,12
8601,0.737154,0.181818,427.5,0.0,427.5,0.0,1.0,0.0,1.0,0.0,0,23,1500.0,443.007864,15.052203,0.111111,12
8613,1513.075264,1.0,15704.04,12618.86,3085.18,0.0,1.0,0.916667,0.916667,0.0,0,185,3000.0,14399.70318,310.712671,0.916667,12
8615,332.888212,1.0,419.56,74.0,345.56,0.0,1.0,0.25,0.916667,0.0,0,26,3000.0,473.166128,193.267629,0.0,12
8619,498.761608,1.0,1159.15,119.0,1040.15,0.0,1.0,0.083333,1.0,0.0,0,28,4750.0,5978.807577,583.437092,0.083333,12
8625,1129.284728,1.0,1211.42,0.0,1211.42,0.0,1.0,0.0,1.0,0.0,0,42,4000.0,3390.831252,341.402204,0.333333,12
8627,730.058174,1.0,782.6,782.6,0.0,0.0,1.0,1.0,0.0,0.0,0,12,12000.0,278.865346,238.608197,0.0,12
8631,1356.050482,1.0,65.82,39.9,25.92,0.0,1.0,0.166667,1.0,0.0,0,14,4000.0,493.729322,390.037637,0.0,12
8653,1212.812748,1.0,397.44,0.0,397.44,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,1738.449943,283.392145,0.0,12
8671,61.253237,1.0,377.86,78.0,299.86,0.0,1.0,0.166667,1.0,0.0,0,24,2700.0,347.206621,177.060952,0.083333,12
8673,5.135703,0.181818,323.71,0.0,323.71,0.0,1.0,0.0,1.0,0.0,0,17,1500.0,219.996991,27.362336,0.083333,12
8681,214.699856,1.0,440.44,440.44,0.0,0.0,1.0,1.0,0.0,0.0,0,22,3000.0,541.027445,197.29764,0.0,12
8689,1377.812538,1.0,14300.98,10394.67,3906.31,0.0,1.0,0.916667,0.916667,0.0,0,55,18000.0,13535.67697,352.090849,1.0,12
8715,11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,128.994977,139.382867,0.090909,12
8717,3219.604215,1.0,4126.75,4126.75,0.0,0.0,1.0,1.0,0.0,0.0,0,31,10500.0,6061.100911,1113.256834,0.0,12
8719,31.941802,1.0,417.96,0.0,417.96,0.0,1.0,0.0,1.0,0.0,0,13,2000.0,472.60055,175.276653,1.0,12
8721,1291.394861,1.0,778.12,289.86,488.26,0.0,1.0,0.25,0.916667,0.0,0,21,1200.0,853.446434,3354.1893,0.0,12
8735,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,557.734182,12.224702,0.0,12
8741,1136.796512,1.0,869.38,391.86,477.52,0.0,1.0,1.0,0.5,0.0,0,23,7000.0,1785.242525,418.490057,0.0,12
8759,23.583209,1.0,199.32,0.0,199.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,160.013341,162.466706,0.416667,12
8769,452.094148,1.0,5073.53,4752.26,321.27,0.0,1.0,1.0,0.666667,0.0,0,54,7000.0,3923.560419,176.275371,1.0,12
8773,19.112841,1.0,504.2,0.0,504.2,0.0,1.0,0.0,1.0,0.0,0,20,1000.0,476.370018,130.862225,0.727273,12
8775,1205.235951,1.0,413.23,331.87,81.36,0.0,1.0,0.75,0.625,0.0,0,19,1200.0,476.38169,462.78765,0.0,8
8779,4663.039011,1.0,3908.26,3908.26,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,2226.722088,1145.197102,0.0,12
8813,75.9863,1.0,986.0,0.0,986.0,0.0,1.0,0.0,0.8,0.0,0,10,1000.0,807.394469,146.785318,0.555556,10
8829,53.918649,1.0,293.4,0.0,293.4,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,214.720832,170.993091,0.090909,12
8849,275.8837,1.0,424.44,0.0,424.44,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,159.715319,169.767772,0.0,12
8857,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,132.182438,130.9779,0.181818,12
8865,566.383268,1.0,1454.16,1043.25,410.91,0.0,1.0,0.75,1.0,0.0,0,44,3000.0,1828.965302,208.822523,0.0,12
8869,1740.169093,1.0,276.72,0.0,276.72,0.0,1.0,0.0,1.0,0.0,0,15,1800.0,667.764492,601.656779,0.0,12
8875,10124.47214,1.0,4795.49,2006.02,2789.47,0.0,1.0,0.666667,1.0,0.0,0,87,15000.0,2552.784306,2780.902332,0.0,12
8889,1484.693487,1.0,399.96,0.0,399.96,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,185.006776,10729.24905,0.0,12
8901,200.806352,1.0,1957.45,1799.14,158.31,0.0,1.0,1.0,0.166667,0.0,0,49,6000.0,1934.825977,193.934077,0.75,12
8907,28.277795,1.0,394.8,44.8,350.0,0.0,1.0,0.1,0.9,0.0,0,11,1000.0,351.266319,144.369426,1.0,10
8909,555.131027,1.0,1586.45,1111.6,474.85,0.0,1.0,0.416667,1.0,0.0,0,51,5500.0,3219.285764,244.624549,0.416667,12
8923,337.317432,1.0,4193.91,3076.01,1117.9,0.0,1.0,1.0,0.583333,0.0,0,27,3000.0,3690.904874,210.035264,1.0,12
8933,125.793836,1.0,630.0,0.0,630.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,373.891965,166.265696,0.2,12
8935,0.0,0.0,102.72,0.0,102.72,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,0.0,,0.0,12
8937,108.889031,1.0,1145.85,445.85,700.0,0.0,1.0,0.916667,0.75,0.0,0,22,5000.0,874.238956,179.080958,0.833333,12
8941,10571.41107,1.0,7739.48,0.0,7739.48,0.0,1.0,0.0,1.0,0.0,0,44,8000.0,2688.447014,76406.20752,0.0,12
645,1117.683394,0.909091,45.65,45.65,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1200.0,287.581425,371.232319,0.0,11
1515,48.926154,0.272727,305.79,305.79,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,3000.0,566.857973,41.54037,0.0,11
2279,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,5500.0,426.092563,213.369694,0.0,11
3903,1407.26415,0.909091,151.64,151.64,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,337.890842,337.424016,0.0,11
4671,414.196362,0.909091,794.53,794.53,0.0,0.0,0.090909,0.090909,0.0,0.0,0,9,2000.0,814.33642,150.284972,0.1,11
5243,12.423324,0.545455,21.99,0.0,21.99,0.0,0.090909,0.0,0.090909,0.0,0,1,4000.0,0.0,,0.0,11
5501,1583.622027,1.0,45.65,45.65,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1700.0,317.911208,481.237501,0.0,11
6401,5686.466725,0.909091,177.35,177.35,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,8000.0,1775.784106,1724.337874,0.0,11
7441,903.04158,1.0,350.0,350.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0,2,1000.0,482.501636,444.0465,0.0,11
7549,59.263479,0.181818,300.68,0.0,300.68,0.0,0.090909,0.0,0.090909,0.0,0,1,5000.0,3142.651675,80.613743,0.0,11
671,89.579737,0.272727,1174.59,1174.59,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,12500.0,711.52357,27.094432,0.0,11
903,15.810927,0.363636,246.29,246.29,0.0,0.0,0.181818,0.181818,0.0,0.0,0,4,500.0,149.886496,23.3231,0.0,11
3479,810.089776,0.909091,1428.89,1428.89,0.0,0.0,0.181818,0.181818,0.0,0.0,0,11,2500.0,1576.842421,395.761881,0.0,11
4051,112.01046,1.0,229.0,229.0,0.0,0.0,0.181818,0.181818,0.0,0.0,0,4,150.0,119.62682,252.515849,0.0,11
4261,1631.573904,1.0,112.56,112.56,0.0,0.0,0.181818,0.181818,0.0,0.0,0,3,1700.0,439.132886,690.430521,0.0,11
5309,1513.759633,1.0,70.0,70.0,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,1700.0,2085.049719,3812.357397,0.0,11
5603,1271.212003,0.909091,76.94,76.94,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,1500.0,257.110005,277.714185,0.0,11
5841,40.960739,0.181818,472.75,431.37,41.38,0.0,0.181818,0.181818,0.090909,0.0,0,7,13000.0,0.0,,0.0,11
4207,22.987395,0.454545,200.0,0.0,200.0,0.0,0.363636,0.0,0.363636,0.0,0,4,2000.0,490.14841,161.906196,0.0,11
917,8.285344,0.142857,72.52,72.52,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,3000.0,0.0,,0.0,7
3569,200.907701,0.428571,1100.0,1100.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,1100.0,1943.174725,254.548736,0.0,7
4143,2.611795,0.142857,43.08,43.08,0.0,0.0,0.142857,0.142857,0.0,0.0,0,2,300.0,143.823981,48.679152,0.0,7
4797,356.108694,1.0,465.0,465.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,1000.0,118.775188,109.227176,0.0,7
4991,43.087983,0.571429,133.0,133.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,3000.0,189.248952,96.858626,0.0,7
5713,915.857804,1.0,275.41,275.41,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,1200.0,1268.395148,181.654924,0.142857,7
6597,1.365808,0.142857,60.0,60.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,4000.0,0.0,,0.0,7
3183,6.840439,0.285714,74.4,0.0,74.4,0.0,0.285714,0.0,0.285714,0.0,0,2,2000.0,225.796349,72.752062,0.0,7
53,28.90195,0.363636,169.24,169.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,166.658504,42.777345,0.0,12
67,0.0,0.0,19.25,0.0,19.25,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,0.0,,0.0,12
171,7.168805,0.272727,88.04,88.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,553.411253,85.677168,0.0,12
235,269.816561,0.636364,1965.95,1965.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5500.0,0.0,,0.0,12
365,0.859447,0.454545,23.0,23.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,0.0,,0.0,12
379,13.07784,0.454545,69.5,69.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,400.0,98.275388,62.529499,0.1,12
395,14.453345,0.636364,38.65,38.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,52.685663,162.687252,0.0,12
439,1075.768647,1.0,200.0,200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,550.95426,290.977264,0.0,12
519,5.377296,0.181818,69.0,69.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,92.031894,46.267546,0.0,12
535,1537.935236,0.818182,68.0,68.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,3845.144477,709.872779,0.0,12
579,4181.216991,1.0,1443.33,1443.33,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,1027.149996,1420.666789,0.0,12
725,40.332553,0.545455,158.37,0.0,158.37,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,2280.290156,72.792874,0.0,12
731,14.871714,0.545455,62.7,62.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,125.780361,164.519883,0.0,12
809,7.146747,0.272727,60.0,0.0,60.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,231.681868,114.544794,1.0,12
815,11.748193,0.181818,80.75,80.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,0.0,,0.0,12
827,380.384776,0.545455,1188.0,1188.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,9000.0,2461.320337,158.339807,0.0,12
881,1555.793701,1.0,66.2,66.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,338.083661,837.215674,0.0,12
899,1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0,3,2000.0,603.296946,1018.247383,0.0,12
901,1548.224072,1.0,696.63,696.63,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,588.329981,918.350562,0.0,12
1169,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,125.769169,104.857518,0.0,12
1201,31.973194,0.545455,94.53,94.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,2100.0,114.614967,140.169606,0.0,12
1207,65.207898,0.454545,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,8000.0,369.369235,97.235037,0.0,12
1209,210.993146,0.818182,90.51,90.51,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,1240.766161,230.983088,0.0,12
1225,0.0,0.0,300.0,0.0,300.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,5228.819138,81.403177,0.0,12
1309,35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,68.205028,200.03439,0.0,12
1343,2004.298844,1.0,1500.0,1500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,675.426241,672.964531,0.0,12
1487,11.78569,0.272727,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,266.254303,116.316856,0.0,12
1559,4.398104,0.181818,76.0,76.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,307.868817,109.152917,0.0,12
1589,3.03124,0.272727,37.65,37.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,88.090034,56.690917,0.0,12
1675,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,492.089429,437.099794,0.0,12
1763,8.576818,0.181818,80.0,80.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,76.188977,14.667507,0.0,12
1785,13.084067,0.090909,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,3929.643369,,0.0,12
1813,7.169078,0.181818,118.2,0.0,118.2,0.0,0.083333,0.0,0.083333,0.0,0,1,2000.0,889.040469,73.457648,0.0,12
1819,0.0,0.0,12.65,0.0,12.65,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,,0.0,12
1867,14.68344,0.363636,67.44,67.44,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,82.000743,57.564463,0.0,12
1923,4.596178,0.090909,554.16,0.0,554.16,0.0,0.083333,0.0,0.083333,0.0,0,1,1500.0,0.0,,0.0,12
1939,655.786755,1.0,387.68,0.0,387.68,0.0,0.083333,0.0,0.083333,0.0,0,1,2000.0,1110.023792,644.26765,0.0,12
1987,21.881528,1.0,89.04,89.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,193.985335,96.885791,0.0,12
2041,37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,546.417272,134.985783,0.25,12
2045,46.981185,0.454545,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,204.116016,104.698965,0.0,12
2139,2.585715,0.090909,70.0,70.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,396.435632,85.073591,0.0,12
2141,2.100274,0.181818,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,282.389037,41.475045,0.0,12
2159,4.766639,0.363636,32.22,0.0,32.22,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,185.232035,124.66745,0.5,12
2209,1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,287.690115,483.2481,0.0,12
2293,3.76029,0.181818,45.0,0.0,45.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,1895.798955,68.967179,0.0,12
2353,71.046063,0.181818,1023.8,1023.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,20000.0,5872.895164,116.063003,0.0,12
2435,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,19.221233,67.643963,0.0,12
2549,0.0,0.0,1200.0,1200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,14229.88248,,0.0,12
2571,1.019189,0.090909,87.02,0.0,87.02,0.0,0.083333,0.0,0.083333,0.0,0,1,15500.0,0.0,,0.0,12
2655,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,,0.0,12
2669,5.168354,0.181818,69.0,29.0,40.0,0.0,0.083333,0.083333,0.083333,0.0,0,3,5000.0,167.350713,41.839613,0.181818,12
2689,1022.71734,1.0,120.09,120.09,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,368.7253,410.924268,0.0,12
2711,1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12
2731,22.682781,0.272727,161.5,161.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,934.889414,81.670199,0.0,12
2747,1.310749,0.090909,29.9,29.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,38.718362,18.928972,0.0,12
2777,5.265937,0.363636,22.5,0.0,22.5,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,819.881055,60.727594,0.0,12
2851,23.852869,0.363636,123.75,123.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,339.525567,160.83802,0.333333,12
2853,10.678354,0.727273,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,71.90595,91.526002,0.0,12
2895,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051,0.090909,12
2941,9.12851,0.181818,80.06,80.06,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,0.0,,0.0,12
2947,1086.853086,1.0,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1200.0,346.565751,405.644986,0.0,12
2973,36.567901,0.090909,1098.31,1098.31,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4800.0,0.0,,0.0,12
3041,329.388289,1.0,72.84,72.84,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,467.674193,216.289689,0.0,12
3209,0.570113,0.090909,29.0,29.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,319.172687,,0.0,12
3241,605.744452,1.0,119.0,119.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,253.057215,445.55812,0.0,12
3251,18.430156,0.454545,342.5,342.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,230.757968,73.567323,0.0,12
3259,5.006737,1.0,100.3,100.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,188.823702,16.853858,0.0,12
3265,6619.14864,1.0,35.92,0.0,35.92,0.0,0.083333,0.0,0.083333,0.0,0,1,13500.0,2071.643344,1797.588069,0.0,12
3271,97.389327,1.0,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,12500.0,453.421982,204.88001,0.0,12
3395,1768.589163,1.0,63.7,63.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,750.927612,379.079339,0.0,12
3409,2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,534.051634,1900.025531,0.0,12
3429,13.792103,0.909091,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,607.677726,92.393376,0.0,12
3451,1328.569532,1.0,140.0,140.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,326.461136,540.345357,0.0,12
3465,176.991674,0.272727,763.71,763.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,314.5974,166.360313,0.0,12
3551,10.334498,0.272727,62.36,62.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,232.96458,119.309297,0.0,12
3583,16.135672,0.636364,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,109.329805,205.427298,0.0,12
3685,915.932014,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,224.596651,330.860527,0.0,12
3731,2980.628942,1.0,1352.52,1352.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,782.875155,760.415003,0.0,12
3759,56.541208,0.272727,325.8,325.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,3200.0,1300.942779,136.804417,0.0,12
3767,601.369472,1.0,35.8,35.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,750.0,255.502079,217.074658,0.0,12
3865,1876.290248,1.0,63.62,63.62,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,383.273938,663.925938,0.0,12
3893,34.017341,0.272727,494.6,494.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,456.293143,19.131945,0.0,12
3913,3.744802,0.272727,154.5,154.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3800.0,178.897596,30.229283,0.0,12
3929,4.12565,0.363636,25.69,25.69,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,163.352538,128.336305,0.0,12
3937,39.557369,0.363636,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,831.294005,237.52827,0.0,12
4005,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2300.0,2680.635587,2503.374595,0.25,12
4017,109.594389,1.0,177.0,177.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1950.0,170.47103,221.171027,0.0,12
4087,4.417273,0.181818,27.42,0.0,27.42,0.0,0.083333,0.0,0.083333,0.0,0,1,1800.0,228.417814,175.836378,1.0,12
4129,2308.191918,1.0,47.8,0.0,47.8,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,617.883193,590.47289,0.0,12
4255,0.0,0.0,61.21,61.21,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2600.0,0.0,,0.0,12
4401,733.988674,1.0,83.47,83.47,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,195.17029,219.056873,0.0,12
4419,1645.780139,1.0,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,550.522713,689.616683,0.0,12
4495,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12
4527,173.23165,0.181818,1555.85,1555.85,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,8494.566989,1157.992946,0.0,12
4543,22.35378,0.181818,284.5,284.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1000.0,1578.650857,86.173877,0.0,12
4661,1848.248809,1.0,307.12,307.12,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,8500.0,3421.846931,470.192366,0.0,12
4717,42.504303,0.272727,117.62,0.0,117.62,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,1408.151874,128.91478,0.0,12
4727,247.142072,1.0,245.0,245.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,0.0,,0.0,12
4801,13.75098,0.181818,214.38,214.38,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1458.242991,178.665615,0.0,12
4861,163.335524,0.545455,460.95,460.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,162.939482,77.604225,0.0,12
4865,72.706076,0.272727,508.56,508.56,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7000.0,2197.473031,217.322796,0.0,12
4875,234.700486,1.0,82.0,82.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4200.0,350.773984,215.834479,0.0,12
4903,8.570991,0.272727,149.55,149.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,447.377119,97.176376,0.0,12
4955,1096.949604,1.0,227.55,227.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,2500.0,397.836763,352.17313,0.0,12
4967,293.979281,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,486.063311,252.868183,0.0,12
4971,7.456966,0.272727,4.8,0.0,4.8,0.0,0.083333,0.0,0.083333,0.0,0,1,2200.0,70.517745,246.213204,0.0,12
5077,18.218714,0.272727,89.0,0.0,89.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,1095.921001,173.068884,1.0,12
5085,20.42609,0.272727,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,520.598144,99.093617,0.0,12
